episode,return,steps
1525,-11.0,23
1526,-2.0,14
1527,-7.0,19
1528,-15.0,18
1529,-8.0,20
1530,-5.0,17
1531,6.0,15
1532,-45.0,30
1533,12.0,9
1534,15.0,6
1535,-11.0,23
1536,-17.0,20
1537,-6.0,18
1538,11.0,10
1539,-1.0,13
1540,-36.0,30
1541,1.0,11
1542,10.0,11
1543,-4.0,16
1544,1.0,20
1545,9.0,12
1546,7.0,14
1547,9.0,12
1548,-13.0,16
1549,-17.0,29
1550,-18.0,21
1551,-11.0,14
1552,-10.0,13
1553,-21.0,24
1554,-2.0,14
1555,7.0,14
1556,-5.0,17
1557,-22.0,25
1558,-16.0,19
1559,9.0,12
1560,-13.0,16
1561,-29.0,32
1562,2.0,10
1563,-26.0,29
1564,-46.0,31
1565,-29.0,14
1566,5.0,16
1567,-22.0,25
1568,2.0,19
1569,7.0,14
1570,-21.0,15
1571,14.0,7
1572,8.0,13
1573,9.0,12
1574,-38.0,41
1575,-9.0,21
1576,7.0,14
1577,1.0,20
1578,-26.0,29
1579,1.0,20
1580,-26.0,38
1581,-3.0,24
1582,-10.0,22
1583,-3.0,15
1584,-19.0,22
1585,-67.0,34
1586,-16.0,28
1587,-24.0,18
1588,-3.0,15
1589,-7.0,10
1590,13.0,8
1591,6.0,15
1592,12.0,9
1593,5.0,16
1594,-6.0,18
1595,1.0,20
1596,5.0,16
1597,10.0,11
1598,10.0,11
1599,11.0,10
1600,-21.0,24
1601,-37.0,22
1602,-2.0,14
1603,-34.0,19
1604,9.0,12
1605,5.0,16
1606,-33.0,27
1607,3.0,18
1608,4.0,17
1609,5.0,16
1610,10.0,11
1611,-19.0,22
1612,-9.0,12
1613,-4.0,25
1614,5.0,16
1615,0.0,12
1616,-3.0,15
1617,-8.0,20
1618,11.0,10
1619,-14.0,17
1620,-3.0,15
1621,6.0,15
1622,-50.0,35
1623,-7.0,19
1624,-1.0,13
1625,-1.0,13
1626,-12.0,15
1627,-14.0,17
1628,8.0,13
1629,8.0,13
1630,5.0,16
1631,-9.0,30
1632,-17.0,29
1633,-18.0,21
1634,9.0,12
1635,-37.0,22
1636,-60.0,36
1637,8.0,13
1638,5.0,16
1639,14.0,7
1640,-3.0,15
1641,-10.0,13
1642,-1.0,13
1643,-33.0,36
1644,-8.0,11
1645,11.0,10
1646,-37.0,22
1647,8.0,13
1648,-29.0,23
1649,11.0,10
1650,9.0,12
1651,-42.0,27
1652,-29.0,23
1653,-1.0,13
1654,-38.0,23
1655,-11.0,23
1656,2.0,19
1657,10.0,11
1658,9.0,12
1659,-23.0,26
1660,-11.0,14
1661,9.0,12
1662,5.0,16
1663,8.0,13
1664,3.0,9
1665,-1.0,13
1666,-35.0,29
1667,-5.0,17
1668,3.0,18
1669,-15.0,18
1670,2.0,19
1671,7.0,14
1672,-5.0,17
1673,-12.0,24
1674,6.0,15
1675,-50.0,44
1676,-4.0,16
1677,-23.0,17
1678,11.0,10
1679,8.0,13
1680,-8.0,20
1681,-1.0,13
1682,-29.0,23
1683,-11.0,23
1684,-9.0,21
1685,6.0,15
1686,-2.0,23
1687,-12.0,24
1688,-6.0,18
1689,11.0,10
1690,-3.0,15
1691,-14.0,26
1692,-1.0,13
1693,-4.0,16
1694,3.0,9
1695,-5.0,17
1696,-4.0,16
1697,-32.0,35
1698,-44.0,38
1699,7.0,14
1700,-3.0,15
1701,1.0,20
1702,-12.0,33
1703,-8.0,20
1704,-4.0,16
1705,-14.0,17
1706,-18.0,30
1707,-5.0,17
1708,-42.0,45
1709,-8.0,20
1710,-20.0,23
1711,5.0,16
1712,-8.0,20
1713,-10.0,22
1714,-51.0,27
1715,12.0,9
1716,1.0,11
1717,2.0,10
1718,5.0,16
1719,11.0,10
1720,-2.0,14
1721,-8.0,29
1722,-23.0,26
1723,-14.0,17
1724,-50.0,35
1725,11.0,10
1726,2.0,19
1727,-13.0,16
1728,-8.0,20
1729,6.0,15
1730,-16.0,28
1731,0.0,21
1732,-17.0,20
1733,8.0,13
1734,-24.0,27
1735,6.0,15
1736,-4.0,16
1737,-42.0,27
1738,-5.0,17
1739,0.0,12
1740,5.0,16
1741,-13.0,16
1742,5.0,16
1743,-19.0,22
1744,-17.0,11
1745,-8.0,20
1746,-4.0,16
1747,1.0,20
1748,-1.0,22
1749,-14.0,17
1750,1.0,20
1751,-11.0,23
1752,-8.0,20
1753,-25.0,19
1754,8.0,13
1755,5.0,16
1756,-6.0,18
1757,-16.0,19
1758,-5.0,17
1759,-11.0,23
1760,-3.0,15
1761,-23.0,17
1762,5.0,16
1763,-14.0,17
1764,-47.0,32
1765,-19.0,22
1766,9.0,12
1767,-2.0,14
1768,0.0,21
1769,-29.0,23
1770,-12.0,24
1771,-8.0,20
1772,9.0,12
1773,6.0,15
1774,-1.0,13
1775,-22.0,25
1776,-18.0,21
1777,-61.0,37
1778,-26.0,20
1779,9.0,12
1780,-3.0,15
1781,-2.0,14
1782,3.0,9
1783,4.0,17
1784,-9.0,21
1785,-23.0,26
1786,-28.0,22
1787,-11.0,14
1788,-10.0,13
1789,-21.0,15
1790,-4.0,25
1791,11.0,10
1792,7.0,14
1793,-16.0,19
1794,-4.0,16
1795,7.0,14
1796,2.0,10
1797,10.0,11
1798,-4.0,16
1799,6.0,15
1800,10.0,11
1801,-10.0,13
1802,7.0,14
1803,9.0,12
1804,8.0,13
1805,-7.0,19
1806,-4.0,16
1807,-20.0,32
1808,-37.0,31
1809,-16.0,19
1810,2.0,19
1811,-2.0,14
1812,2.0,19
1813,7.0,14
1814,-12.0,15
1815,-24.0,27
1816,4.0,17
1817,-17.0,20
1818,-10.0,22
1819,7.0,14
1820,-10.0,13
1821,10.0,11
1822,7.0,14
1823,-12.0,15
1824,-16.0,19
1825,4.0,17
1826,-10.0,22
1827,5.0,16
1828,-7.0,19
1829,8.0,13
1830,-18.0,21
1831,-14.0,17
1832,-29.0,23
1833,-3.0,15
1834,7.0,14
1835,10.0,11
1836,-1.0,13
1837,-6.0,18
1838,9.0,12
1839,8.0,13
1840,-39.0,24
1841,-5.0,17
1842,-24.0,27
1843,14.0,7
1844,6.0,15
1845,-24.0,27
1846,-15.0,18
1847,-2.0,14
1848,-21.0,24
1849,4.0,17
1850,2.0,19
1851,-5.0,17
1852,-32.0,17
1853,-6.0,18
1854,-28.0,22
1855,-12.0,15
1856,1.0,11
1857,-14.0,17
1858,-9.0,21
1859,-8.0,20
1860,10.0,11
1861,0.0,21
1862,-3.0,15
1863,8.0,13
1864,-23.0,17
1865,-20.0,23
1866,-4.0,16
1867,6.0,15
1868,-31.0,25
1869,7.0,14
1870,3.0,18
1871,4.0,17
1872,-16.0,19
1873,4.0,17
1874,-15.0,18
1875,11.0,10
1876,11.0,10
1877,-12.0,24
1878,-19.0,22
1879,9.0,12
1880,2.0,19
1881,-17.0,20
1882,-11.0,14
1883,7.0,14
1884,-46.0,31
1885,-22.0,25
1886,-7.0,19
1887,-3.0,15
1888,-17.0,20
1889,-3.0,15
1890,-7.0,19
1891,0.0,12
1892,-2.0,14
1893,-16.0,19
1894,-1.0,13
1895,-26.0,20
1896,-11.0,23
1897,-1.0,13
1898,-48.0,24
1899,8.0,13
1900,8.0,13
1901,9.0,12
1902,-36.0,39
1903,-4.0,16
1904,-43.0,28
1905,-30.0,33
1906,-31.0,25
1907,-58.0,25
1908,-44.0,29
1909,-42.0,27
1910,-12.0,15
1911,-2.0,23
1912,-5.0,17
1913,9.0,12
1914,1.0,11
1915,8.0,13
1916,4.0,17
1917,-9.0,21
1918,9.0,12
1919,-23.0,17
1920,12.0,9
1921,-1.0,22
1922,-21.0,24
1923,-3.0,15
1924,-11.0,14
1925,5.0,16
1926,-11.0,23
1927,-3.0,24
1928,5.0,16
1929,-21.0,15
1930,-20.0,23
1931,-5.0,17
1932,-17.0,20
1933,-10.0,13
1934,-34.0,19
1935,10.0,11
1936,-37.0,31
1937,-40.0,25
1938,-8.0,29
1939,4.0,17
1940,-19.0,22
1941,-20.0,32
1942,4.0,17
1943,-20.0,23
1944,-9.0,21
1945,11.0,10
1946,-13.0,16
1947,5.0,16
1948,-6.0,18
1949,-26.0,20
1950,1.0,11
1951,8.0,13
1952,9.0,12
1953,-11.0,14
1954,-31.0,25
1955,3.0,18
1956,-1.0,22
1957,5.0,16
1958,9.0,12
1959,7.0,14
1960,-13.0,16
1961,4.0,17
1962,8.0,13
1963,-6.0,18
1964,-27.0,21
1965,-2.0,23
1966,9.0,12
1967,-17.0,20
1968,-40.0,25
1969,13.0,8
1970,-6.0,18
1971,-4.0,16
1972,-17.0,20
1973,-2.0,23
1974,-27.0,21
1975,1.0,20
1976,2.0,19
1977,-16.0,19
1978,-7.0,28
1979,-1.0,13
1980,-1.0,13
1981,2.0,19
1982,-22.0,25
1983,-17.0,20
1984,11.0,10
1985,4.0,8
1986,11.0,10
1987,-6.0,27
1988,-6.0,18
1989,10.0,11
1990,-19.0,22
1991,-2.0,14
1992,9.0,12
1993,-24.0,27
1994,7.0,14
1995,-6.0,18
1996,-4.0,16
1997,4.0,17
1998,-13.0,16
1999,7.0,14
2000,-12.0,15
2001,-6.0,18
2002,-9.0,21
2003,-62.0,29
2004,8.0,13
2005,-4.0,16
2006,-2.0,14
2007,-12.0,15
2008,-21.0,15
2009,0.0,12
2010,9.0,12
2011,10.0,11
2012,-4.0,16
2013,-3.0,15
2014,-6.0,18
2015,10.0,11
2016,14.0,7
2017,7.0,14
2018,-5.0,17
2019,-9.0,21
2020,-6.0,18
2021,-14.0,17
2022,6.0,15
2023,-9.0,21
2024,9.0,12
2025,9.0,12
2026,3.0,18
2027,1.0,11
2028,7.0,14
2029,-9.0,21
2030,-3.0,15
2031,-25.0,19
2032,-4.0,16
2033,-20.0,23
2034,5.0,16
2035,10.0,11
2036,-4.0,16
2037,-1.0,22
2038,6.0,15
2039,2.0,19
2040,-9.0,21
2041,-5.0,17
2042,-9.0,21
2043,3.0,18
2044,-5.0,17
2045,5.0,16
2046,-4.0,16
2047,-7.0,19
2048,-2.0,14
2049,-10.0,13
2050,11.0,10
2051,-7.0,19
2052,-17.0,20
2053,14.0,7
2054,-7.0,19
2055,-20.0,32
2056,9.0,12
2057,7.0,14
2058,9.0,12
2059,4.0,17
2060,-4.0,16
2061,-12.0,24
2062,-24.0,27
2063,-26.0,20
2064,4.0,17
2065,7.0,14
2066,1.0,11
2067,9.0,12
2068,-34.0,19
2069,7.0,14
2070,6.0,15
2071,-2.0,14
2072,-1.0,13
2073,12.0,9
2074,0.0,21
2075,-56.0,32
2076,11.0,10
2077,0.0,21
2078,-5.0,17
2079,-27.0,21
2080,-8.0,20
2081,5.0,16
2082,4.0,17
2083,0.0,12
2084,0.0,12
2085,5.0,16
2086,-34.0,28
2087,3.0,9
2088,12.0,9
2089,4.0,17
2090,0.0,12
2091,-8.0,20
2092,-50.0,26
2093,6.0,15
2094,-4.0,16
2095,-26.0,20
2096,10.0,11
2097,9.0,12
2098,11.0,10
2099,-6.0,18
2100,0.0,12
2101,0.0,12
2102,4.0,17
2103,-20.0,23
2104,-26.0,20
2105,-33.0,18
2106,10.0,11
2107,-5.0,17
2108,2.0,10
2109,7.0,14
2110,-5.0,17
2111,-2.0,23
2112,2.0,19
2113,-4.0,16
2114,-13.0,16
2115,-9.0,12
2116,10.0,11
2117,-2.0,14
2118,7.0,14
2119,7.0,14
2120,-34.0,28
2121,-36.0,21
2122,-30.0,15
2123,1.0,20
2124,-9.0,30
2125,5.0,16
2126,-5.0,17
2127,10.0,11
2128,11.0,10
2129,-11.0,14
2130,-2.0,14
2131,9.0,12
2132,-28.0,22
2133,3.0,18
2134,-19.0,22
2135,13.0,8
2136,9.0,12
2137,-8.0,11
2138,-20.0,14
2139,-8.0,20
2140,8.0,13
2141,-9.0,12
2142,-2.0,14
2143,-8.0,20
2144,-4.0,16
2145,-22.0,25
2146,10.0,11
2147,9.0,12
2148,-2.0,14
2149,9.0,12
2150,4.0,17
2151,-5.0,17
2152,-4.0,16
2153,-7.0,19
2154,-1.0,13
2155,-37.0,31
2156,-39.0,24
2157,-21.0,24
2158,-19.0,22
2159,-6.0,18
2160,-6.0,18
2161,-3.0,15
2162,-16.0,19
2163,-10.0,22
2164,-6.0,18
2165,1.0,11
2166,4.0,17
2167,15.0,6
2168,8.0,13
2169,-13.0,16
2170,6.0,15
2171,-16.0,19
2172,0.0,21
2173,1.0,20
2174,1.0,20
2175,-25.0,19
2176,10.0,11
2177,-5.0,17
2178,-1.0,22
2179,8.0,13
2180,-13.0,16
2181,-5.0,17
2182,12.0,9
2183,4.0,17
2184,-4.0,16
2185,-5.0,17
2186,7.0,14
2187,-17.0,20
2188,1.0,11
2189,11.0,10
2190,-35.0,20
2191,6.0,15
2192,0.0,21
2193,-28.0,22
2194,5.0,16
2195,-13.0,16
2196,-11.0,23
2197,9.0,12
2198,7.0,14
2199,2.0,19
2200,-22.0,25
2201,-6.0,18
2202,6.0,15
2203,1.0,20
2204,-19.0,22
2205,-1.0,22
2206,-6.0,18
2207,-19.0,22
2208,5.0,16
2209,0.0,21
2210,9.0,12
2211,-12.0,24
2212,-1.0,13
2213,-11.0,23
2214,-10.0,22
2215,7.0,14
2216,9.0,12
2217,-12.0,24
2218,-20.0,23
2219,-1.0,13
2220,-3.0,15
2221,0.0,21
2222,8.0,13
2223,5.0,16
2224,-17.0,20
2225,15.0,6
2226,-8.0,20
2227,-2.0,14
2228,-14.0,26
2229,-10.0,22
2230,-16.0,19
2231,9.0,12
2232,-14.0,17
2233,-7.0,19
2234,-31.0,25
2235,-14.0,17
2236,-4.0,16
2237,-26.0,29
2238,12.0,9
2239,9.0,12
2240,-3.0,15
2241,8.0,13
2242,5.0,16
2243,-10.0,22
2244,-3.0,15
2245,6.0,15
2246,-3.0,24
2247,-2.0,14
2248,-18.0,21
2249,-16.0,19
2250,-18.0,21
2251,-6.0,18
2252,14.0,7
2253,-26.0,20
2254,1.0,11
2255,-38.0,23
2256,-11.0,14
2257,-2.0,14
2258,-1.0,22
2259,-13.0,16
2260,10.0,11
2261,11.0,10
2262,-19.0,22
2263,-5.0,17
2264,-36.0,30
2265,-32.0,26
2266,-35.0,29
2267,8.0,13
2268,-3.0,15
2269,-11.0,14
2270,-7.0,19
2271,-34.0,19
2272,6.0,15
2273,1.0,20
2274,-27.0,21
2275,-2.0,14
2276,-48.0,24
2277,6.0,15
2278,-18.0,21
2279,-16.0,28
2280,7.0,14
2281,-27.0,21
2282,9.0,12
2283,-29.0,23
2284,-26.0,20
2285,-5.0,17
2286,8.0,13
2287,-11.0,14
2288,-12.0,24
2289,-14.0,17
2290,4.0,17
2291,-24.0,18
2292,-14.0,17
2293,-3.0,15
2294,-22.0,16
2295,10.0,11
2296,-32.0,26
2297,0.0,21
2298,-6.0,18
2299,-33.0,27
2300,-13.0,25
2301,3.0,18
2302,-7.0,19
2303,-20.0,23
2304,-32.0,26
2305,-4.0,16
2306,-15.0,18
2307,-3.0,15
2308,-32.0,17
2309,-52.0,28
2310,4.0,17
2311,-13.0,25
2312,2.0,10
2313,3.0,18
2314,-14.0,17
2315,4.0,17
2316,-30.0,24
2317,8.0,13
2318,-2.0,14
2319,3.0,18
2320,8.0,13
2321,1.0,11
2322,-19.0,31
2323,5.0,16
2324,1.0,11
2325,-11.0,23
2326,12.0,9
2327,7.0,14
2328,7.0,14
2329,-14.0,17
2330,8.0,13
2331,-30.0,24
2332,-9.0,21
2333,2.0,19
2334,10.0,11
2335,6.0,15
2336,4.0,17
2337,5.0,16
2338,-5.0,17
2339,-25.0,19
2340,-17.0,11
2341,2.0,19
2342,12.0,9
2343,0.0,12
2344,3.0,18
2345,-5.0,17
2346,-14.0,17
2347,5.0,16
2348,-1.0,13
2349,-3.0,15
2350,-5.0,26
2351,-11.0,14
2352,-14.0,17
2353,-5.0,17
2354,9.0,12
2355,5.0,16
2356,3.0,9
2357,-4.0,16
2358,-16.0,19
2359,-14.0,26
2360,3.0,18
2361,-7.0,19
2362,-7.0,19
2363,10.0,11
2364,-16.0,28
2365,1.0,11
2366,-15.0,27
2367,-2.0,14
2368,-49.0,34
2369,-10.0,22
2370,-5.0,17
2371,-15.0,27
2372,-2.0,14
2373,-25.0,19
2374,8.0,13
2375,-21.0,15
2376,6.0,15
2377,-15.0,18
2378,-2.0,14
2379,11.0,10
2380,-22.0,25
2381,-16.0,19
2382,-5.0,17
2383,-16.0,19
2384,8.0,13
2385,4.0,17
2386,8.0,13
2387,-32.0,26
2388,3.0,9
2389,7.0,14
2390,4.0,8
2391,-21.0,24
2392,5.0,16
2393,-14.0,17
2394,-4.0,16
2395,-12.0,15
2396,5.0,16
2397,-26.0,29
2398,-15.0,27
2399,-5.0,17
2400,-34.0,19
2401,-4.0,16
2402,-4.0,16
2403,-1.0,13
2404,-5.0,17
2405,-20.0,23
2406,-1.0,13
2407,2.0,19
2408,11.0,10
2409,9.0,12
2410,-10.0,13
2411,-15.0,18
2412,15.0,6
2413,11.0,10
2414,5.0,16
2415,-2.0,14
2416,-18.0,21
2417,-9.0,21
2418,-11.0,23
2419,6.0,15
2420,0.0,21
2421,-6.0,18
2422,6.0,15
2423,-2.0,14
2424,-1.0,13
2425,-11.0,23
2426,3.0,18
2427,-37.0,22
2428,-8.0,20
2429,-7.0,19
2430,-8.0,20
2431,10.0,11
2432,-7.0,19
2433,-6.0,18
2434,-11.0,23
2435,6.0,15
2436,-16.0,19
2437,7.0,14
2438,0.0,12
2439,-38.0,23
2440,-12.0,15
2441,5.0,16
2442,-6.0,18
2443,-14.0,17
2444,-20.0,23
2445,-3.0,24
2446,-3.0,15
2447,-9.0,21
2448,-1.0,13
2449,-12.0,15
2450,-39.0,24
2451,8.0,13
2452,3.0,18
2453,3.0,18
2454,-6.0,18
2455,2.0,19
2456,-2.0,14
2457,-31.0,25
2458,-7.0,19
2459,6.0,15
2460,-12.0,15
2461,11.0,10
2462,-19.0,22
2463,-7.0,19
2464,9.0,12
2465,-19.0,22
2466,-8.0,20
2467,-1.0,13
2468,9.0,12
2469,-3.0,15
2470,-1.0,13
2471,-5.0,17
2472,-57.0,33
2473,9.0,12
2474,-12.0,24
2475,-20.0,23
2476,-9.0,21
2477,6.0,15
2478,9.0,12
2479,-38.0,23
2480,-10.0,13
2481,8.0,13
2482,7.0,14
2483,-5.0,17
2484,4.0,17
2485,2.0,10
2486,-8.0,20
2487,-1.0,13
2488,-6.0,18
2489,-30.0,15
2490,-19.0,22
2491,-5.0,17
2492,-32.0,17
2493,-5.0,17
2494,-11.0,23
2495,9.0,12
2496,9.0,12
2497,-2.0,14
2498,7.0,14
2499,8.0,13
2500,10.0,11
2501,2.0,19
2502,-15.0,27
2503,5.0,16
2504,-6.0,18
2505,7.0,14
2506,-4.0,16
2507,10.0,11
2508,-2.0,14
2509,1.0,11
2510,-29.0,23
2511,-20.0,23
2512,-13.0,16
2513,-39.0,24
2514,-24.0,27
2515,-12.0,15
2516,-10.0,13
2517,-7.0,19
2518,10.0,11
2519,-7.0,19
2520,-2.0,23
2521,-6.0,18
2522,3.0,18
2523,-1.0,13
2524,-4.0,16
2525,-8.0,20
2526,-12.0,15
2527,-7.0,19
2528,-21.0,15
2529,1.0,20
2530,-1.0,22
2531,-11.0,14
2532,-23.0,17
2533,-11.0,23
2534,-5.0,17
2535,-36.0,21
2536,-7.0,19
2537,-28.0,22
2538,-1.0,22
2539,-8.0,20
2540,4.0,17
2541,-8.0,20
2542,-14.0,17
2543,-5.0,17
2544,-9.0,21
2545,-5.0,17
2546,-4.0,16
2547,-15.0,18
2548,-2.0,14
2549,8.0,13
2550,-14.0,17
2551,-6.0,18
2552,-5.0,17
2553,-8.0,20
2554,5.0,16
2555,7.0,14
2556,-8.0,20
2557,-3.0,15
2558,-5.0,17
2559,5.0,16
2560,6.0,15
2561,-4.0,16
2562,-6.0,18
2563,-17.0,20
2564,-19.0,22
2565,-7.0,19
2566,-2.0,14
2567,-29.0,23
2568,-6.0,18
2569,-10.0,22
2570,7.0,14
2571,10.0,11
2572,-15.0,18
2573,-28.0,22
2574,-3.0,15
2575,13.0,8
2576,-5.0,17
2577,5.0,16
2578,9.0,12
2579,-5.0,17
2580,-9.0,21
2581,-1.0,13
2582,7.0,14
2583,0.0,12
2584,-7.0,19
2585,-5.0,17
2586,-19.0,22
2587,3.0,18
2588,-5.0,17
2589,11.0,10
2590,-22.0,25
2591,-1.0,13
2592,8.0,13
2593,-11.0,23
2594,13.0,8
2595,1.0,11
2596,-15.0,18
2597,3.0,9
2598,-3.0,24
2599,3.0,18
2600,5.0,16
2601,6.0,15
2602,9.0,12
2603,5.0,16
2604,-7.0,19
2605,3.0,18
2606,-3.0,15
2607,-26.0,29
2608,8.0,13
2609,6.0,15
2610,-2.0,23
2611,-14.0,17
2612,4.0,17
2613,5.0,16
2614,-11.0,23
2615,-16.0,19
2616,1.0,11
2617,-6.0,18
2618,-5.0,17
2619,6.0,15
2620,3.0,18
2621,5.0,16
2622,-16.0,19
2623,-23.0,17
2624,-5.0,17
2625,-12.0,15
2626,-24.0,18
2627,8.0,13
2628,-11.0,14
2629,-27.0,21
2630,-29.0,23
2631,-10.0,22
2632,-3.0,24
2633,-11.0,14
2634,9.0,12
2635,-13.0,16
2636,-9.0,21
2637,8.0,13
2638,5.0,16
2639,8.0,13
2640,-3.0,15
2641,-1.0,13
2642,-7.0,19
2643,-24.0,18
2644,-5.0,17
2645,-18.0,30
2646,-15.0,18
2647,-10.0,22
2648,4.0,17
2649,6.0,15
2650,10.0,11
2651,-20.0,23
2652,5.0,16
2653,-9.0,21
2654,-3.0,15
2655,-4.0,16
2656,4.0,17
2657,7.0,14
2658,-10.0,22
2659,-34.0,19
2660,4.0,17
2661,-3.0,15
2662,-43.0,28
2663,10.0,11
2664,-16.0,28
2665,4.0,17
2666,-14.0,17
2667,-10.0,22
2668,-16.0,19
2669,6.0,15
2670,-43.0,28
2671,-27.0,21
2672,-32.0,26
2673,-8.0,20
2674,-10.0,22
2675,12.0,9
2676,-2.0,14
2677,3.0,18
2678,9.0,12
2679,-12.0,15
2680,-5.0,17
2681,-2.0,14
2682,-16.0,19
2683,-6.0,18
2684,7.0,14
2685,-1.0,13
2686,10.0,11
2687,-21.0,24
2688,1.0,20
2689,8.0,13
2690,3.0,18
2691,2.0,19
2692,-25.0,19
2693,-18.0,21
2694,-3.0,15
2695,5.0,16
2696,3.0,18
2697,-16.0,19
2698,-11.0,23
2699,-12.0,24
2700,-21.0,24
2701,-3.0,15
2702,-4.0,16
2703,-31.0,25
2704,8.0,13
2705,-24.0,27
2706,-7.0,19
2707,-18.0,21
2708,4.0,17
2709,3.0,18
2710,8.0,13
2711,13.0,8
2712,9.0,12
2713,4.0,17
2714,-19.0,22
2715,-8.0,20
2716,7.0,14
2717,6.0,15
2718,-2.0,14
2719,-41.0,26
2720,-3.0,15
2721,2.0,19
2722,3.0,18
2723,-16.0,19
2724,3.0,18
2725,-2.0,14
2726,9.0,12
2727,-23.0,17
2728,-5.0,17
2729,-6.0,18
2730,11.0,10
2731,5.0,16
2732,5.0,16
2733,-5.0,17
2734,13.0,8
2735,6.0,15
2736,12.0,9
2737,-31.0,25
2738,-3.0,15
2739,-34.0,28
2740,15.0,6
2741,0.0,21
2742,-53.0,29
2743,-4.0,16
2744,1.0,20
2745,-46.0,22
2746,-12.0,24
2747,4.0,17
2748,-11.0,14
2749,-2.0,14
2750,11.0,10
2751,8.0,13
2752,8.0,13
2753,7.0,14
2754,4.0,17
2755,-20.0,23
2756,3.0,9
2757,-1.0,13
2758,-4.0,16
2759,-16.0,19
2760,-17.0,20
2761,-28.0,22
2762,-27.0,21
2763,-3.0,15
2764,-15.0,18
2765,8.0,13
2766,-7.0,19
2767,9.0,12
2768,-11.0,23
2769,-4.0,16
2770,10.0,11
2771,11.0,10
2772,12.0,9
2773,3.0,18
2774,-13.0,16
2775,-15.0,18
2776,-15.0,18
2777,-8.0,20
2778,-5.0,17
2779,4.0,17
2780,-36.0,30
2781,-24.0,18
2782,3.0,18
2783,9.0,12
2784,5.0,16
2785,0.0,12
2786,-28.0,22
2787,-18.0,21
2788,10.0,11
2789,1.0,11
2790,9.0,12
2791,-1.0,13
2792,-13.0,16
2793,8.0,13
2794,9.0,12
2795,-1.0,13
2796,3.0,18
2797,13.0,8
2798,-27.0,21
2799,-3.0,15
2800,-3.0,24
2801,-8.0,20
2802,-1.0,13
2803,-12.0,15
2804,-23.0,17
2805,-2.0,23
2806,-19.0,22
2807,-31.0,34
2808,-1.0,13
2809,-27.0,21
2810,-26.0,20
2811,13.0,8
2812,-50.0,26
2813,-4.0,16
2814,-6.0,18
2815,8.0,13
2816,-10.0,22
2817,1.0,20
2818,6.0,15
2819,9.0,12
2820,-7.0,19
2821,-4.0,16
2822,1.0,20
2823,-16.0,19
2824,-6.0,18
2825,-9.0,21
2826,-5.0,17
2827,-9.0,21
2828,-4.0,16
2829,-15.0,18
2830,14.0,7
2831,-28.0,22
2832,5.0,16
2833,9.0,12
2834,-4.0,16
2835,-18.0,21
2836,-13.0,16
2837,-5.0,17
2838,-9.0,21
2839,8.0,13
2840,4.0,17
2841,12.0,9
2842,7.0,14
2843,9.0,12
2844,13.0,8
2845,1.0,20
2846,-1.0,22
2847,-38.0,23
2848,-39.0,24
2849,1.0,20
2850,-25.0,19
2851,15.0,6
2852,-8.0,20
2853,10.0,11
2854,-13.0,16
2855,9.0,12
2856,-31.0,25
2857,-23.0,17
2858,7.0,14
2859,-5.0,17
2860,-10.0,22
2861,10.0,11
2862,1.0,11
2863,-24.0,27
2864,6.0,15
2865,-38.0,23
2866,-3.0,15
2867,8.0,13
2868,7.0,14
2869,-21.0,24
2870,-1.0,13
2871,-4.0,16
2872,-4.0,16
2873,-9.0,21
2874,-11.0,14
2875,7.0,14
2876,7.0,14
2877,3.0,18
2878,-3.0,15
2879,-13.0,25
2880,-3.0,15
2881,7.0,14
2882,12.0,9
2883,-4.0,16
2884,7.0,14
2885,2.0,19
2886,-11.0,14
2887,13.0,8
2888,-18.0,21
2889,5.0,16
2890,-16.0,19
2891,-27.0,30
2892,-25.0,28
2893,5.0,16
2894,-18.0,21
2895,-8.0,20
2896,-14.0,17
2897,-15.0,18
2898,-41.0,35
2899,-2.0,14
2900,13.0,8
2901,-17.0,20
2902,-15.0,27
2903,-17.0,20
2904,6.0,15
2905,-4.0,16
2906,-4.0,16
2907,-7.0,19
2908,-7.0,19
2909,-17.0,20
2910,7.0,14
2911,-4.0,16
2912,-17.0,20
2913,-5.0,17
2914,-1.0,22
2915,-5.0,17
2916,-6.0,18
2917,15.0,6
2918,-4.0,16
2919,8.0,13
2920,-6.0,18
2921,-17.0,20
2922,-46.0,22
2923,10.0,11
2924,7.0,14
2925,8.0,13
2926,-5.0,26
2927,14.0,7
2928,1.0,20
2929,8.0,13
2930,-27.0,21
2931,2.0,19
2932,7.0,14
2933,-12.0,24
2934,12.0,9
2935,-25.0,19
2936,-10.0,13
2937,14.0,7
2938,-1.0,13
2939,8.0,13
2940,-7.0,19
2941,6.0,15
2942,-1.0,13
2943,0.0,12
2944,11.0,10
2945,6.0,15
2946,-17.0,20
2947,5.0,16
2948,-11.0,23
2949,-7.0,19
2950,7.0,14
2951,-9.0,21
2952,-25.0,19
2953,-13.0,16
2954,-15.0,27
2955,3.0,18
2956,10.0,11
2957,-10.0,22
2958,5.0,16
2959,-13.0,16
2960,-16.0,19
2961,-21.0,24
2962,10.0,11
2963,-7.0,19
2964,-1.0,13
2965,-18.0,21
2966,-2.0,14
2967,-13.0,25
2968,-27.0,21
2969,-22.0,25
2970,-27.0,21
2971,-1.0,22
2972,-5.0,17
2973,-51.0,27
2974,-7.0,19
2975,0.0,12
2976,9.0,12
2977,7.0,14
2978,-8.0,20
